Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3493958,-,-,-,22.45,88.3,5,6,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Wind Speed,Wind Direction,Pressure,Solar Zenith Angle,DNI,GHI,DHI,Relative Humidity,Dew Point
2019,1,1,0,0,11.3,1.4000000000000001,328,1018,168.41,0,0,0,91.60000000000001,10
2019,1,1,0,15,11.200000000000001,1.4000000000000001,330,1018,164.96,0,0,0,92.21000000000001,10
2019,1,1,0,30,11.100000000000001,1.5,332,1018,161.52,0,0,0,92.82000000000001,10
2019,1,1,0,45,10.9,1.5,334,1017,158.07,0,0,0,94.82000000000001,10.100000000000001
2019,1,1,1,0,10.8,1.5,336,1017,154.63,0,0,0,95.45,10.100000000000001
2019,1,1,1,15,10.700000000000001,1.5,337,1017,151.19,0,0,0,96.09,10.100000000000001
2019,1,1,1,30,10.600000000000001,1.5,338,1017,147.76,0,0,0,96.73,10.100000000000001
2019,1,1,1,45,10.5,1.6,339,1017,144.33,0,0,0,98.04,10.200000000000001
2019,1,1,2,0,10.4,1.6,340,1017,140.91,0,0,0,98.69,10.200000000000001
2019,1,1,2,15,10.3,1.6,341,1017,137.49,0,0,0,99.35000000000001,10.200000000000001
2019,1,1,2,30,10.200000000000001,1.7000000000000002,342,1017,134.09,0,0,0,100,10.200000000000001
2019,1,1,2,45,10.100000000000001,1.7000000000000002,342,1017,130.69,0,0,0,100,10.100000000000001
2019,1,1,3,0,10,1.7000000000000002,343,1017,127.3,0,0,0,100,10
2019,1,1,3,15,9.9,1.8,344,1017,123.93,0,0,0,100,9.9
2019,1,1,3,30,9.9,1.8,345,1017,120.57000000000001,0,0,0,100,9.9
2019,1,1,3,45,9.8,1.8,345,1018,117.22,0,0,0,100,9.8
2019,1,1,4,0,9.700000000000001,1.9000000000000001,346,1018,113.88,0,0,0,100,9.700000000000001
2019,1,1,4,15,9.700000000000001,1.9000000000000001,346,1018,110.57000000000001,0,0,0,100,9.700000000000001
2019,1,1,4,30,9.700000000000001,1.9000000000000001,346,1018,107.27,0,0,0,100,9.700000000000001
2019,1,1,4,45,9.700000000000001,1.9000000000000001,346,1018,103.99000000000001,0,0,0,100,9.700000000000001
2019,1,1,5,0,8.200000000000001,1.9000000000000001,353,1019,100.75,0,0,0,84.63,5.800000000000001
2019,1,1,5,15,8.5,2,353,1019,97.52,0,0,0,82.93,5.800000000000001
2019,1,1,5,30,8.9,2.2,353,1020,94.32000000000001,0,0,0,80.8,5.800000000000001
2019,1,1,5,45,9.3,2.4000000000000004,352,1020,91.15,0,0,0,78.56,5.800000000000001
2019,1,1,6,0,9.600000000000001,2.6,352,1020,87.73,33,10,9,77,5.800000000000001
2019,1,1,6,15,10.200000000000001,2.7,351,1020,84.76,99,38,29,73.97,5.800000000000001
2019,1,1,6,30,10.8,2.8000000000000003,350,1020,81.77,171,77,53,71.08,5.800000000000001
2019,1,1,6,45,11.4,2.9000000000000004,348,1021,78.79,237,122,76,68.58,5.800000000000001
2019,1,1,7,0,11.9,3,347,1021,75.86,299,170,97,66.36,5.800000000000001
2019,1,1,7,15,12.700000000000001,2.9000000000000004,344,1021,72.99,353,219,116,62.97,5.800000000000001
2019,1,1,7,30,13.5,2.7,341,1021,70.18,401,268,132,59.77,5.800000000000001
2019,1,1,7,45,14.3,2.6,339,1021,67.45,482,324,139,61.370000000000005,7
2019,1,1,8,0,15.100000000000001,2.4000000000000004,336,1021,64.81,519,372,151,58.300000000000004,7
2019,1,1,8,15,16.2,2.5,339,1021,62.27,552,417,161,54.34,7
2019,1,1,8,30,17.2,2.6,342,1021,59.84,580,461,169,51.01,7
2019,1,1,8,45,18.3,2.6,345,1021,57.54,610,503,175,49.01,7.4
2019,1,1,9,0,19.3,2.7,348,1020,55.38,631,540,182,46.01,7.4
2019,1,1,9,15,20.200000000000003,2.7,349,1020,53.38,649,574,188,43.52,7.4
2019,1,1,9,30,21,2.6,351,1020,51.56,664,605,192,41.43,7.4
2019,1,1,9,45,21.900000000000002,2.6,352,1020,49.95,680,632,195,39.22,7.4
2019,1,1,10,0,22.8,2.5,353,1019,48.550000000000004,690,655,198,37.1,7.4
2019,1,1,10,15,23.1,2.4000000000000004,351,1019,47.39,698,674,201,36.44,7.4
2019,1,1,10,30,23.5,2.3000000000000003,348,1019,46.49,704,688,203,35.57,7.4
2019,1,1,10,45,23.8,2.3000000000000003,346,1018,45.86,582,663,258,35.050000000000004,7.4
2019,1,1,11,0,24.200000000000003,2.2,344,1018,45.52,585,668,259,34.22,7.4
2019,1,1,11,15,24.3,2.2,342,1018,45.47,585,669,259,34.02,7.4
2019,1,1,11,30,24.400000000000002,2.1,340,1018,45.71,583,666,258,33.81,7.4
2019,1,1,11,45,24.5,2.1,339,1017,46.24,591,661,252,33.62,7.4
2019,1,1,12,0,24.6,2.1,337,1017,47.04,586,648,249,33.43,7.4
2019,1,1,12,15,24.6,2.1,336,1017,48.11,578,632,246,33.43,7.4
2019,1,1,12,30,24.6,2.1,335,1017,49.42,568,611,241,33.43,7.4
2019,1,1,12,45,24.6,2,334,1017,50.96,567,589,232,33.38,7.4
2019,1,1,13,0,24.6,2,333,1017,52.71,552,561,226,33.38,7.4
2019,1,1,13,15,24.400000000000002,2,332,1017,54.65,535,528,219,33.78,7.4
2019,1,1,13,30,24.200000000000003,1.9000000000000001,332,1017,56.75,515,493,210,34.18,7.4
2019,1,1,13,45,24,1.9000000000000001,331,1017,59.01,467,448,207,36.24,8.1
2019,1,1,14,0,23.8,1.9000000000000001,330,1017,61.39,441,407,195,36.67,8.1
2019,1,1,14,15,23.200000000000003,1.7000000000000002,329,1017,63.9,411,363,182,38.02,8.1
2019,1,1,14,30,22.5,1.5,328,1017,66.51,378,317,166,39.660000000000004,8.1
2019,1,1,14,45,21.8,1.3,326,1017,69.21000000000001,349,272,148,54.51,12.200000000000001
2019,1,1,15,0,21.1,1.1,325,1017,71.99,306,224,129,56.89,12.200000000000001
2019,1,1,15,15,20.3,1.2000000000000002,324,1017,74.84,259,176,108,59.75,12.200000000000001
2019,1,1,15,30,19.400000000000002,1.2000000000000002,322,1017,77.75,207,128,84,63.17,12.200000000000001
2019,1,1,15,45,18.5,1.3,321,1017,80.71000000000001,157,85,60,59.65,10.5
2019,1,1,16,0,17.6,1.3,320,1017,83.7,97,45,35,63.1,10.5
2019,1,1,16,15,17.3,1.4000000000000001,320,1018,86.7,40,15,13,64.37,10.5
2019,1,1,16,30,16.900000000000002,1.4000000000000001,320,1018,89.56,0,0,0,66.01,10.5
2019,1,1,16,45,16.5,1.4000000000000001,320,1018,93.2,0,0,0,63.730000000000004,9.600000000000001
2019,1,1,17,0,16.1,1.4000000000000001,320,1018,96.39,0,0,0,65.36,9.600000000000001
2019,1,1,17,15,15.9,1.5,320,1018,99.61,0,0,0,66.2,9.600000000000001
2019,1,1,17,30,15.700000000000001,1.5,321,1018,102.85000000000001,0,0,0,67.05,9.600000000000001
2019,1,1,17,45,15.4,1.5,321,1018,106.12,0,0,0,66.09,9.1
2019,1,1,18,0,15.200000000000001,1.5,321,1018,109.42,0,0,0,66.94,9.1
2019,1,1,18,15,15,1.5,322,1018,112.73,0,0,0,67.8,9.1
2019,1,1,18,30,14.8,1.5,323,1018,116.06,0,0,0,68.68,9.1
2019,1,1,18,45,14.600000000000001,1.5,323,1018,119.4,0,0,0,67.49,8.6
2019,1,1,19,0,14.4,1.5,324,1018,122.76,0,0,0,68.36,8.6
2019,1,1,19,15,14.200000000000001,1.5,324,1018,126.13000000000001,0,0,0,69.25,8.6
2019,1,1,19,30,14,1.5,325,1018,129.52,0,0,0,70.15,8.6
2019,1,1,19,45,13.8,1.5,325,1018,132.91,0,0,0,69.05,8.200000000000001
2019,1,1,20,0,13.700000000000001,1.5,325,1018,136.32,0,0,0,69.49,8.200000000000001
2019,1,1,20,15,13.5,1.5,326,1018,139.73,0,0,0,70.4,8.200000000000001
2019,1,1,20,30,13.3,1.5,326,1018,143.15,0,0,0,71.32000000000001,8.200000000000001
2019,1,1,20,45,13.200000000000001,1.6,326,1018,146.57,0,0,0,69.88,7.800000000000001
2019,1,1,21,0,13,1.6,327,1018,150.01,0,0,0,70.8,7.800000000000001
2019,1,1,21,15,12.9,1.6,327,1018,153.45000000000002,0,0,0,71.26,7.800000000000001
2019,1,1,21,30,12.700000000000001,1.6,328,1018,156.89000000000001,0,0,0,72.2,7.800000000000001
2019,1,1,21,45,12.5,1.6,328,1018,160.33,0,0,0,71.52,7.5
2019,1,1,22,0,12.4,1.6,329,1018,163.78,0,0,0,71.99,7.5
2019,1,1,22,15,12.3,1.6,329,1018,167.23,0,0,0,72.47,7.5
2019,1,1,22,30,12.100000000000001,1.6,330,1018,170.68,0,0,0,73.42,7.5
2019,1,1,22,45,12,1.6,331,1018,174.13,0,0,0,72.55,7.2
2019,1,1,23,0,11.8,1.6,331,1018,177.55,0,0,0,73.51,7.2
2019,1,1,23,15,11.700000000000001,1.6,332,1018,178.81,0,0,0,73.99,7.2
2019,1,1,23,30,11.5,1.7000000000000002,333,1018,175.44,0,0,0,74.97,7.2
2019,1,1,23,45,11.4,1.7000000000000002,333,1018,172,0,0,0,74.15,7
2019,1,2,0,0,11.3,1.7000000000000002,334,1018,168.55,0,0,0,74.64,7
2019,1,2,0,15,11.100000000000001,1.7000000000000002,334,1018,165.1,0,0,0,75.64,7
2019,1,2,0,30,11,1.7000000000000002,335,1018,161.65,0,0,0,76.14,7
2019,1,2,0,45,10.9,1.7000000000000002,335,1018,158.20000000000002,0,0,0,75.27,6.7
2019,1,2,1,0,10.700000000000001,1.7000000000000002,335,1018,154.76,0,0,0,76.28,6.7
2019,1,2,1,15,10.600000000000001,1.8,336,1018,151.32,0,0,0,76.78,6.7
2019,1,2,1,30,10.4,1.8,336,1018,147.88,0,0,0,77.81,6.7
2019,1,2,1,45,10.3,1.8,337,1018,144.45000000000002,0,0,0,76.83,6.4
2019,1,2,2,0,10.200000000000001,1.8,338,1018,141.03,0,0,0,77.34,6.4
2019,1,2,2,15,10,1.8,338,1018,137.61,0,0,0,78.38,6.4
2019,1,2,2,30,9.9,1.8,339,1018,134.2,0,0,0,78.9,6.4
2019,1,2,2,45,9.8,1.8,340,1018,130.8,0,0,0,77.88,6.1000000000000005
2019,1,2,3,0,9.600000000000001,1.8,341,1018,127.42,0,0,0,78.93,6.1000000000000005
2019,1,2,3,15,9.5,1.7000000000000002,342,1018,124.04,0,0,0,79.46000000000001,6.1000000000000005
2019,1,2,3,30,9.3,1.7000000000000002,343,1018,120.67,0,0,0,80.53,6.1000000000000005
2019,1,2,3,45,9.200000000000001,1.7000000000000002,344,1018,117.32000000000001,0,0,0,79.59,5.9
2019,1,2,4,0,9.1,1.7000000000000002,346,1018,113.99000000000001,0,0,0,80.13,5.9
2019,1,2,4,15,9.1,1.7000000000000002,346,1018,110.67,0,0,0,80.13,5.9
2019,1,2,4,30,9.1,1.7000000000000002,346,1018,107.37,0,0,0,80.13,5.9
2019,1,2,4,45,9.1,1.7000000000000002,346,1018,104.09,0,0,0,80.13,5.9
2019,1,2,5,0,8.6,1.6,350,1019,100.83,0,0,0,81.56,5.6000000000000005
2019,1,2,5,15,9,1.6,352,1019,97.60000000000001,0,0,0,79.39,5.6000000000000005
2019,1,2,5,30,9.4,1.7000000000000002,353,1019,94.39,0,0,0,77.29,5.6000000000000005
2019,1,2,5,45,9.8,1.7000000000000002,355,1020,91.22,0,0,0,77.57000000000001,6.1000000000000005
2019,1,2,6,0,10.200000000000001,1.8,356,1020,87.79,29,10,9,75.52,6.1000000000000005
2019,1,2,6,15,10.9,2,357,1020,84.82000000000001,92,37,28,72.09,6.1000000000000005
2019,1,2,6,30,11.5,2.2,357,1020,81.82000000000001,163,75,52,69.29,6.1000000000000005
2019,1,2,6,45,12.200000000000001,2.4000000000000004,358,1020,78.84,234,121,76,64.36,5.7
2019,1,2,7,0,12.8,2.6,358,1021,75.91,296,169,97,61.940000000000005,5.7
2019,1,2,7,15,13.600000000000001,2.4000000000000004,357,1021,73.03,351,218,116,58.800000000000004,5.7
2019,1,2,7,30,14.3,2.3000000000000003,356,1021,70.22,399,267,132,56.2,5.7
2019,1,2,7,45,15.100000000000001,2.2,356,1021,67.49,449,317,145,58,6.9
2019,1,2,8,0,15.8,2,355,1021,64.84,486,365,158,55.46,6.9
2019,1,2,8,15,16.900000000000002,2,267,1021,62.29,516,408,168,51.72,6.9
2019,1,2,8,30,17.900000000000002,2,179,1020,59.85,544,452,178,48.52,6.9
2019,1,2,8,45,19,2,91,1020,57.54,578,494,184,49.75,8.3
2019,1,2,9,0,20,2,3,1020,55.38,599,531,191,46.77,8.3
2019,1,2,9,15,20.900000000000002,2,6,1020,53.370000000000005,617,565,197,44.25,8.3
2019,1,2,9,30,21.700000000000003,2,8,1020,51.54,633,596,202,42.14,8.3
2019,1,2,9,45,22.6,2,10,1019,49.92,654,625,203,39.52,8.1
2019,1,2,10,0,23.5,1.9000000000000001,12,1019,48.51,664,647,207,37.43,8.1
2019,1,2,10,15,23.8,2,97,1018,47.34,673,666,210,36.730000000000004,8.1
2019,1,2,10,30,24.1,2,181,1018,46.43,679,680,212,36.07,8.1
2019,1,2,10,45,24.400000000000002,2,265,1018,45.800000000000004,645,678,228,35.08,8
2019,1,2,11,0,24.700000000000003,2,349,1017,45.44,647,683,229,34.42,8
2019,1,2,11,15,24.8,2.1,346,1017,45.38,648,682,227,34.22,8
2019,1,2,11,30,24.900000000000002,2.2,343,1017,45.61,646,678,226,34.02,8
2019,1,2,11,45,25,2.3000000000000003,339,1017,46.13,648,672,223,33.21,7.7
2019,1,2,12,0,25.1,2.4000000000000004,336,1016,46.93,642,659,221,32.980000000000004,7.7
2019,1,2,12,15,25.1,2.5,335,1016,47.99,635,643,218,32.980000000000004,7.7
2019,1,2,12,30,25.1,2.6,334,1016,49.300000000000004,625,622,215,32.980000000000004,7.7
2019,1,2,12,45,25,2.6,333,1016,50.84,618,599,208,32.95,7.6000000000000005
2019,1,2,13,0,25,2.7,332,1016,52.58,603,570,203,32.95,7.6000000000000005
2019,1,2,13,15,24.8,2.7,331,1016,54.52,586,538,197,33.34,7.6000000000000005
2019,1,2,13,30,24.6,2.6,330,1016,56.620000000000005,567,502,190,33.74,7.6000000000000005
2019,1,2,13,45,24.400000000000002,2.6,329,1016,58.870000000000005,551,465,180,35.39,8.1
2019,1,2,14,0,24.200000000000003,2.6,328,1016,61.26,525,423,171,35.82,8.1
2019,1,2,14,15,23.6,2.3000000000000003,326,1016,63.76,494,379,160,37.13,8.1
2019,1,2,14,30,22.900000000000002,2,324,1016,66.37,459,333,148,38.730000000000004,8.1
2019,1,2,14,45,22.200000000000003,1.7000000000000002,322,1016,69.07000000000001,418,284,135,51.9,11.8
2019,1,2,15,0,21.6,1.4000000000000001,320,1016,71.85000000000001,372,236,120,53.82,11.8
2019,1,2,15,15,20.6,1.4000000000000001,318,1017,74.7,320,187,102,57.28,11.9
2019,1,2,15,30,19.700000000000003,1.4000000000000001,316,1017,77.61,261,139,83,60.54,11.9
2019,1,2,15,45,18.7,1.4000000000000001,314,1017,80.57000000000001,194,93,61,60.22,10.8
2019,1,2,16,0,17.7,1.4000000000000001,312,1017,83.57000000000001,124,51,37,64.1,10.8
2019,1,2,16,15,17.400000000000002,1.4000000000000001,311,1017,86.57000000000001,54,19,15,65.33,10.8
2019,1,2,16,30,17,1.4000000000000001,310,1017,89.44,0,0,0,66.99,10.8
2019,1,2,16,45,16.7,1.4000000000000001,309,1018,93.06,0,0,0,64.76,10
2019,1,2,17,0,16.3,1.5,308,1018,96.26,0,0,0,66.42,10
2019,1,2,17,15,16.1,1.5,307,1018,99.48,0,0,0,67.27,10
2019,1,2,17,30,15.9,1.5,307,1018,102.72,0,0,0,68.13,10
2019,1,2,17,45,15.700000000000001,1.5,306,1018,105.99000000000001,0,0,0,66.81,9.5
2019,1,2,18,0,15.5,1.5,305,1018,109.29,0,0,0,67.66,9.5
2019,1,2,18,15,15.3,1.5,305,1018,112.60000000000001,0,0,0,68.54,9.5
2019,1,2,18,30,15.100000000000001,1.5,305,1018,115.93,0,0,0,69.42,9.5
2019,1,2,18,45,15,1.5,305,1018,119.28,0,0,0,67.68,9.1
2019,1,2,19,0,14.8,1.5,306,1018,122.64,0,0,0,68.55,9.1
2019,1,2,19,15,14.700000000000001,1.4000000000000001,306,1018,126.01,0,0,0,69,9.1
2019,1,2,19,30,14.600000000000001,1.4000000000000001,307,1018,129.39000000000001,0,0,0,69.44,9.1
2019,1,2,19,45,14.5,1.4000000000000001,308,1018,132.79,0,0,0,67.64,8.6
2019,1,2,20,0,14.4,1.4000000000000001,308,1018,136.19,0,0,0,68.07000000000001,8.6
2019,1,2,20,15,14.4,1.4000000000000001,310,1018,139.61,0,0,0,68.07000000000001,8.6
2019,1,2,20,30,14.3,1.4000000000000001,311,1018,143.03,0,0,0,68.52,8.6
2019,1,2,20,45,14.3,1.4000000000000001,312,1018,146.46,0,0,0,66.14,8.1
2019,1,2,21,0,14.200000000000001,1.4000000000000001,314,1018,149.89000000000001,0,0,0,66.57000000000001,8.1
2019,1,2,21,15,14.200000000000001,1.4000000000000001,315,1018,153.33,0,0,0,66.57000000000001,8.1
2019,1,2,21,30,14.100000000000001,1.4000000000000001,317,1018,156.77,0,0,0,67,8.1
2019,1,2,21,45,14,1.4000000000000001,318,1018,160.22,0,0,0,65.29,7.6000000000000005
2019,1,2,22,0,14,1.4000000000000001,320,1018,163.67000000000002,0,0,0,65.29,7.6000000000000005
2019,1,2,22,15,13.9,1.4000000000000001,321,1018,167.12,0,0,0,65.72,7.6000000000000005
2019,1,2,22,30,13.8,1.4000000000000001,322,1018,170.58,0,0,0,66.14,7.6000000000000005
2019,1,2,22,45,13.700000000000001,1.3,324,1018,174.03,0,0,0,64.87,7.2
2019,1,2,23,0,13.600000000000001,1.3,325,1018,177.46,0,0,0,65.29,7.2
2019,1,2,23,15,13.4,1.3,325,1018,178.94,0,0,0,66.14,7.2
2019,1,2,23,30,13.200000000000001,1.4000000000000001,325,1018,175.56,0,0,0,67.01,7.2
2019,1,2,23,45,13,1.4000000000000001,325,1018,172.11,0,0,0,66.67,6.9
2019,1,3,0,0,12.8,1.4000000000000001,326,1018,168.66,0,0,0,67.54,6.9
2019,1,3,0,15,12.5,1.4000000000000001,325,1018,165.20000000000002,0,0,0,68.88,6.9
2019,1,3,0,30,12.3,1.4000000000000001,325,1018,161.75,0,0,0,69.79,6.9
2019,1,3,0,45,12,1.4000000000000001,325,1017,158.3,0,0,0,70.48,6.800000000000001
2019,1,3,1,0,11.700000000000001,1.4000000000000001,324,1017,154.86,0,0,0,71.88,6.800000000000001
2019,1,3,1,15,11.5,1.4000000000000001,324,1017,151.41,0,0,0,72.84,6.800000000000001
2019,1,3,1,30,11.3,1.4000000000000001,323,1017,147.98,0,0,0,73.81,6.800000000000001
2019,1,3,1,45,11.100000000000001,1.4000000000000001,323,1017,144.55,0,0,0,73.86,6.6000000000000005
2019,1,3,2,0,10.8,1.4000000000000001,322,1017,141.12,0,0,0,75.35000000000001,6.6000000000000005
2019,1,3,2,15,10.700000000000001,1.4000000000000001,322,1017,137.70000000000002,0,0,0,75.85000000000001,6.6000000000000005
2019,1,3,2,30,10.5,1.4000000000000001,321,1017,134.3,0,0,0,76.86,6.6000000000000005
2019,1,3,2,45,10.3,1.4000000000000001,321,1018,130.89000000000001,0,0,0,76.74,6.4
2019,1,3,3,0,10.100000000000001,1.4000000000000001,320,1018,127.5,0,0,0,77.77,6.4
2019,1,3,3,15,10,1.4000000000000001,320,1018,124.12,0,0,0,78.29,6.4
2019,1,3,3,30,9.9,1.4000000000000001,321,1018,120.76,0,0,0,78.82000000000001,6.4
2019,1,3,3,45,9.700000000000001,1.4000000000000001,321,1018,117.4,0,0,0,78.45,6.1000000000000005
2019,1,3,4,0,9.600000000000001,1.4000000000000001,321,1018,114.07000000000001,0,0,0,78.98,6.1000000000000005
2019,1,3,4,15,9.600000000000001,1.4000000000000001,321,1018,110.74000000000001,0,0,0,78.98,6.1000000000000005
2019,1,3,4,30,9.600000000000001,1.4000000000000001,321,1018,107.44,0,0,0,78.98,6.1000000000000005
2019,1,3,4,45,9.600000000000001,1.4000000000000001,321,1018,104.16,0,0,0,78.98,6.1000000000000005
2019,1,3,5,0,9.1,1.4000000000000001,323,1019,100.9,0,0,0,80.19,5.9
2019,1,3,5,15,9.4,1.4000000000000001,323,1019,97.66,0,0,0,78.59,5.9
2019,1,3,5,30,9.8,1.4000000000000001,324,1019,94.46000000000001,0,0,0,76.51,5.9
2019,1,3,5,45,10.200000000000001,1.5,325,1019,91.28,0,0,0,78.2,6.6000000000000005
2019,1,3,6,0,10.5,1.5,326,1020,87.85000000000001,21,8,7,76.73,6.6000000000000005
2019,1,3,6,15,11.3,1.8,326,1020,84.88,73,31,25,72.77,6.6000000000000005
2019,1,3,6,30,12,2.1,327,1020,81.87,133,68,49,69.49,6.6000000000000005
2019,1,3,6,45,12.700000000000001,2.4000000000000004,328,1020,78.89,192,111,74,62.86,5.800000000000001
2019,1,3,7,0,13.4,2.7,329,1021,75.95,248,158,97,60.120000000000005,5.800000000000001
2019,1,3,7,15,14,2.5,330,1021,73.07000000000001,298,206,119,57.83,5.800000000000001
2019,1,3,7,30,14.600000000000001,2.4000000000000004,330,1021,70.25,344,254,138,55.63,5.800000000000001
2019,1,3,7,45,15.200000000000001,2.3000000000000003,331,1021,67.51,294,280,167,56.61,6.6000000000000005
2019,1,3,8,0,15.8,2.2,332,1021,64.86,326,325,186,54.480000000000004,6.6000000000000005
2019,1,3,8,15,16.6,2.1,333,1021,62.31,355,369,203,51.78,6.6000000000000005
2019,1,3,8,30,17.5,2.1,333,1021,59.86,384,412,219,48.92,6.6000000000000005
2019,1,3,8,45,18.3,2,334,1021,57.54,414,453,231,48.17,7.1000000000000005
2019,1,3,9,0,19.200000000000003,2,335,1021,55.370000000000005,434,490,243,45.54,7.2
2019,1,3,9,15,19.900000000000002,1.9000000000000001,332,1020,53.36,452,523,253,43.57,7.1000000000000005
2019,1,3,9,30,20.700000000000003,1.9000000000000001,330,1020,51.52,467,553,262,41.47,7.1000000000000005
2019,1,3,9,45,21.5,1.8,328,1020,49.88,486,580,267,38.58,6.800000000000001
2019,1,3,10,0,22.3,1.8,326,1019,48.47,496,602,273,36.71,6.800000000000001
2019,1,3,10,15,22.8,1.8,320,1019,47.29,505,621,278,35.62,6.800000000000001
2019,1,3,10,30,23.200000000000003,1.8,315,1019,46.37,511,635,282,34.77,6.800000000000001
2019,1,3,10,45,23.700000000000003,1.9000000000000001,310,1019,45.72,463,628,304,32.69,6.300000000000001
2019,1,3,11,0,24.200000000000003,1.9000000000000001,305,1018,45.36,466,633,306,31.69,6.300000000000001
2019,1,3,11,15,24.3,2,304,1018,45.29,466,634,306,31.51,6.300000000000001
2019,1,3,11,30,24.5,2.1,302,1018,45.51,465,631,305,31.13,6.300000000000001
2019,1,3,11,45,24.6,2.2,301,1018,46.02,474,627,298,30.94,6.300000000000001
2019,1,3,12,0,24.8,2.3000000000000003,300,1017,46.81,469,616,295,30.54,6.300000000000001
2019,1,3,12,15,24.700000000000003,2.4000000000000004,300,1017,47.870000000000005,462,600,290,30.72,6.300000000000001
2019,1,3,12,30,24.700000000000003,2.4000000000000004,300,1017,49.17,452,580,284,30.72,6.300000000000001
2019,1,3,12,45,24.6,2.5,301,1017,50.71,452,559,273,31.55,6.6000000000000005
2019,1,3,13,0,24.6,2.6,301,1017,52.45,438,531,264,31.55,6.6000000000000005
2019,1,3,13,15,24.400000000000002,2.5,301,1017,54.38,421,500,254,31.93,6.6000000000000005
2019,1,3,13,30,24.1,2.5,302,1017,56.480000000000004,403,465,243,32.51,6.6000000000000005
2019,1,3,13,45,23.900000000000002,2.4000000000000004,303,1017,58.730000000000004,390,430,228,36.230000000000004,8
2019,1,3,14,0,23.6,2.4000000000000004,303,1017,61.120000000000005,365,389,213,36.89,8
2019,1,3,14,15,22.8,2.1,304,1017,63.620000000000005,338,346,196,38.71,8
2019,1,3,14,30,22.1,1.8,305,1017,66.23,308,302,178,40.39,8
2019,1,3,14,45,21.3,1.6,305,1017,68.93,286,259,156,54.410000000000004,11.700000000000001
2019,1,3,15,0,20.5,1.3,306,1017,71.71000000000001,248,212,134,57.15,11.700000000000001
2019,1,3,15,15,19.700000000000003,1.3,307,1017,74.56,207,165,110,60.03,11.700000000000001
2019,1,3,15,30,18.8,1.3,308,1017,77.47,163,119,84,63.480000000000004,11.700000000000001
2019,1,3,15,45,18,1.3,309,1017,80.44,125,79,58,60.980000000000004,10.4
2019,1,3,16,0,17.2,1.3,309,1017,83.44,76,41,33,64.13,10.4
2019,1,3,16,15,16.900000000000002,1.3,311,1017,86.44,31,14,12,65.35,10.4
2019,1,3,16,30,16.6,1.3,312,1018,89.33,0,0,0,66.67,10.4
2019,1,3,16,45,16.400000000000002,1.4000000000000001,313,1018,92.93,0,0,0,63.870000000000005,9.5
2019,1,3,17,0,16.1,1.4000000000000001,315,1018,96.12,0,0,0,65.1,9.5
2019,1,3,17,15,16.1,1.3,317,1018,99.34,0,0,0,65.1,9.5
2019,1,3,17,30,16,1.3,319,1018,102.59,0,0,0,65.52,9.5
2019,1,3,17,45,16,1.3,321,1018,105.86,0,0,0,62.4,8.8
2019,1,3,18,0,15.9,1.3,323,1018,109.16,0,0,0,62.800000000000004,8.8
2019,1,3,18,15,16,1.3,326,1018,112.47,0,0,0,62.4,8.8
2019,1,3,18,30,16,1.2000000000000002,328,1018,115.8,0,0,0,62.4,8.8
2019,1,3,18,45,16,1.2000000000000002,331,1018,119.15,0,0,0,59.07,8
2019,1,3,19,0,16,1.2000000000000002,333,1019,122.51,0,0,0,59.13,8
2019,1,3,19,15,16,1.1,335,1019,125.89,0,0,0,59.13,8
2019,1,3,19,30,15.9,1.1,337,1018,129.27,0,0,0,59.45,8
2019,1,3,19,45,15.9,1.1,339,1018,132.67000000000002,0,0,0,57.06,7.4
2019,1,3,20,0,15.8,1,341,1018,136.07,0,0,0,57.43,7.4
2019,1,3,20,15,15.700000000000001,1,342,1018,139.49,0,0,0,57.79,7.4
2019,1,3,20,30,15.5,1,343,1018,142.91,0,0,0,58.54,7.4
2019,1,3,20,45,15.4,1,344,1018,146.34,0,0,0,57.31,7
2019,1,3,21,0,15.200000000000001,0.9,345,1018,149.78,0,0,0,58.050000000000004,7
2019,1,3,21,15,15.100000000000001,0.9,344,1018,153.22,0,0,0,58.42,7
2019,1,3,21,30,15,0.9,342,1018,156.66,0,0,0,58.79,7
2019,1,3,21,45,14.9,0.9,341,1018,160.11,0,0,0,57.75,6.6000000000000005
